"hcode","hname","hlevel","hclass","drug_store","clinic","clinic_lab","private_hospital","datein","datein_fyear","dateout","htype","htype_name","subtype","sub_type_name","sub_type_name_uhosnet","innovation_unit","uhosnet","status_uc","catm6","province_id","prov","ampr","tumbon","nhso_zone","nhso_zonename","latitude","longitude","ingest_tm"
"24298",พงษ์เพรชการแพทย์คลินิก,"36",Z,,,,,2010-10-20 00:00:00.000,"2011",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104101","1000",กรุงเทพฯ,เขตหลักสี่,ทุ่งสองห้อง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"24490",พงษ์เพชรการแพทย์คลินิก,"36",Z,,,,,2010-10-20 00:00:00.000,"2011",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104101","1000",กรุงเทพฯ,เขตหลักสี่,ทุ่งสองห้อง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"24491",คลินิกสุวิทย์การแพทย์,"36",Z,,,,,2010-10-20 00:00:00.000,"2011",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104101","1000",กรุงเทพฯ,เขตหลักสี่,ทุ่งสองห้อง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"24697",สุรางค์ทันตแพทย์คลินิก,"36",Z,,,,,2011-06-02 00:00:00.000,"2011",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104101","1000",กรุงเทพฯ,เขตหลักสี่,ทุ่งสองห้อง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"24148",ราม 53 คลินิกเวชกรรม,"36",Z,,,,,2010-08-06 00:00:00.000,"2010",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"24840",ลาดพร้าวการแพทย์คลินิกเวชกรรม,"36",Z,,,,,2020-09-18 00:00:00.000,"2020",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"23438",คลินิกเวชกรรมทวิมาศ สาขารามคำแหง 53,"36",Z,,,,,2020-09-18 00:00:00.000,"2020",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"23544",คลินิกสุขภาพฟันลาดพร้าว,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22920",คลินิกทันตกรรมเดนทัลสแควร์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22296",เอมาร์คคลินิกเทคนิคการแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22298",คลินิกรักษ์ฟันทันตกรรม ทันตแพทย์สาโรจน์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22340",สถานพยาบาลภัทรพิบาลเนอสซิ่งโฮม,"37",Z,,,,"1",2012-03-29 00:00:00.000,"2012",,"0013",เอกชน,"001302",โรงพยาบาล (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22525",คลินิกศูนย์แพทย์พัฒนา,"36",R0201,,,,,2016-10-01 00:00:00.000,"2017",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"4","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,13.763597,100.597828,"20230425104911"
"22547",แก้วตาคลินิกเวชกรรมเฉพาะทางจักษุ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22723",คลินิกทันตรรมเดนทัลทูเดย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22610",คลินิกเวชกรรมลาดพร้าว 48 การแพทย์ สาขาซอย 64,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22681",คลินิกเวชกรรมลาดพร้าว 72,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22215",คลินิกการพยาบาล 114 การพยาบาลและการผดุงครรภ์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22219",ไทฮันคลินิกการแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21708",สหคลินิกมูลนิธิพลตรีจำลองศรีเมือง,"36",R0201,,,,,2016-10-01 00:00:00.000,"2017",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"4","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,13.724600,100.633100,"20230425104911"
"21728",เอแฟมิลี่สหคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21734",คลินิกทันตกรรมทันตารักษ์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21390",ศัลยกรรมตกแต่งแพทย์กมลคลินิกเวชกรรมเฉพาะทาง,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21589",สิทธิลักษณ์เวชกรรมคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21601",พาธแล็บคลินิกเทคนิคการแพทย์ (สาขาลาดพร้าว),"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21618",ศูนย์ครอบครัวฟันดี คลินิกทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21456",พีรพันธ์คลินิกเวชกรรมเฉพาะทาง หู คอ จมูก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20436",คลินิกแพทย์โชคชัย 4,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21822",คลินิกคุณหมอเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","104501","1000",กรุงเทพฯ,เขตวังทองหลาง,วังทองหลาง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
