"yearmonth","hosname","amprhcode","ampr_nb","hnamehos","ampr_main_nb","timecup"
"256506",ศูนย์บริการสาธารณสุข67 ทวีวัฒนา,เขตทวีวัฒนา,"48",รพ.ราชพิพัฒน์,"40",895
"256506",ศูนย์บริการสาธารณสุข67 ทวีวัฒนา,เขตทวีวัฒนา,"48",รพ.ศิริราช,"20",130
"256506",ศูนย์บริการสาธารณสุข67 ทวีวัฒนา,เขตทวีวัฒนา,"48",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,"23",4
"256506",ศูนย์บริการสาธารณสุข68 สะพานสูง,เขตสะพานสูง,"44",นวมินทร์  โรงพยาบาลทั่วไปขนาดใหญ่,"10",31
"256506",ศูนย์บริการสาธารณสุข68 สะพานสูง,เขตสะพานสูง,"44",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,"37",7
"256506",ศูนย์บริการสาธารณสุข68 สะพานสูง,เขตสะพานสูง,"44",รพ.เจริญกรุงประชารักษ์,"31",2
"256506",ศูนย์บริการสาธารณสุข68 สะพานสูง,เขตสะพานสูง,"44",รพ.เวชการุณย์รัศมิ์,"03",2
"256506",ศูนย์บริการสาธารณสุข69 คันนายาว,เขตคันนายาว,"43",รพ.นพรัตนราชธานี,"43",13
"256506",ศูนย์บริการสาธารณสุข69 คันนายาว,เขตคันนายาว,"43",รพ.ภูมิพลอดุลยเดช,"42",1
"256506",ศูนย์บริการสาธารณสุข69 คันนายาว,เขตคันนายาว,"43",รพ.ลาดกระบังกรุงเทพมหานคร,"11",1
"256506",ศูนย์บริการสาธารณสุข69 คันนายาว,เขตคันนายาว,"43",รพ.ศิริราช,"20",2
"256506",ศูนย์บริการสาธารณสุข69 คันนายาว,เขตคันนายาว,"43",รพ.สิรินธร,"32",2
"256506",ศูนย์บริการสาธารณสุข69 คันนายาว,เขตคันนายาว,"43",รพ.เพชรเวชโรงพยาบาลทั่วไปขนาดใหญ่,"17",2
"256506",ศูนย์บริการสาธารณสุข7 บุญมี ปุรุราชรังสรรค์,เขตยานนาวา,"12",รพ.เจริญกรุงประชารักษ์,"31",252
"256506",ศูนย์บริการสาธารณสุข7 บุญมี ปุรุราชรังสรรค์,เขตยานนาวา,"12",รพ.เลิดสิน,"04",1
"256506",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,เขตบางนา,"47",รพ.กล้วยน้ำไท,"33",14
"256506",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,เขตบางนา,"47",รพ.ผู้สูงอายุขนาดกลางกล้วยน้ำไท 2,"47",46
"256506",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,เขตบางนา,"47",รพ.มงกุฎวัฒนะ,"41",1
"256506",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,เขตบางนา,"47",รพ.ราชวิถี,"37",3
"256506",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,เขตบางนา,"47",รพ.สมเด็จพระปิ่นเกล้า,"15",2
"256506",ศูนย์บริการสาธารณสุข8  บุญรอด รุ่งเรือง,เขตบางนา,"47",รพ.เวชการุณย์รัศมิ์,"03",6
"256507",ศูนย์บริการสาธารณสุข16 ลุมพินี,เขตปทุมวัน,"07",รพ.ประจันตคาม,"07",1
"256507",คลินิกเวชกรรมการ์เด้นท์โฮม,เขตคลองสามวา,"46",รพ.หนองม่วง,"11",3
"256507",คลินิกเวชกรรมการ์เด้นท์โฮม,เขตคลองสามวา,"46",รักษ์สุขคลินิกเวชกรรม(สาขาฟ้าคราม),"06",4
"256507",คลินิกเวชกรรมจรัญสนิทวงศ์ 83/1,เขตบางพลัด,"25",รพ.ท่าช้าง,"05",2
"256507",คลินิกเวชกรรมจรัญสนิทวงศ์ 83/1,เขตบางพลัด,"25",รพ.นครปฐม,"01",1
"256507",คลินิกเวชกรรมจรัญสนิทวงศ์ 83/1,เขตบางพลัด,"25",รพ.บางปะอิน,"06",12
"256507",คลินิกเวชกรรมจุฬารัตน์ 8,เขตลาดกระบัง,"11",รพ.กบินทร์บุรี,"02",1
"256507",คลินิกเวชกรรมจุฬารัตน์ 8,เขตลาดกระบัง,"11",รพ.พนัสนิคม,"06",1
"256507",คลินิกเวชกรรมตลาดคลองขวาง,เขตบางแค,"40",ศูนย์บริการสาธารณสุข40  บางแค,"40",8
"256507",คลินิกเวชกรรมพีเอ็มซี,เขตดอนเมือง,"36",มิตรไมตรีคลินิกเวชกรรม(พระประแดง),"04",2
"256507",คลินิกเวชกรรมพีเอ็มซี,เขตดอนเมือง,"36",ศูนย์บริการสาธารณสุข24  บางเขน,"30",9
"256507",คลินิกเวชกรรมพีเอ็มซี,เขตดอนเมือง,"36",ศูนย์บริการสาธารณสุข60 รสสุคนธ์ มโนชญากร,"36",2
